firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,secured,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,tb,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,chmom,turn,IPO,indmom,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol
52090,0.1877834512,0.0458823643,79.479586028,0.0204527004,0.2729366767,0.4445947662,0.1331543127,-0.007955593,0.4098029081,-0.020594966,0.0411270983,-0.014824007,-0.150034254,0.0527662906,0.0148240072,40,0.0083258123,0.0,0.0290536936,0.0328882041,0.0057910939,0.1548033848,-0.073108706,0.0248556082,-0.072600259,0.2589577283,0,1.2622103387,-0.020686169,0.6260249554,-0.04005895,54.892626132,8.5964343598,0.2080322701,0.0,0.0,0,0.0,0,0.0,0.9178783959,6.0,24.405873278,-0.001084872,-0.086547193,-0.006612732,0.0306575601,-0.110048779,0.0561022703,-1413.532815,0.0457936334,16.113051607,-0.003787449,0.020083383,0.0500623552,-0.000926564,0.0204412571,0.0085643714,1.0,0.0005732484,2.8349891097,-0.002290984,6.0,16.095913135,-0.0227634,1.2242023935,0,0.0920527619,0.0227111205,0.0125153966,0.014539011,0.4080980793,2.1306878424,2.289273e-10,1.7223347e-08,0.6615549023,0.4376548888,0.0654978045,0.0194491178
53613,0.3079205713,0.0870502404,3.8457873842,0.0,0.3106936003,0.4676413244,0.1629932768,0.1767967361,0.3943927189,0.027384144,0.1927129061,-0.127547097,-0.871592775,0.162922601,0.1275470973,31,-0.009323337,-0.01618123,0.8029317756,0.5551859619,0.2851324725,0.2422252937,0.023952378,0.1212469924,0.1781885802,0.5600295582,0,2.1294949075,-0.014233364,1.6192059863,0.0666280251,3.6078517865,5.6290433586,0.5153153153,0.0,0.0,1,0.1186680121,1,0.0,0.786261212,7.0,3.15720127,0.2243544426,-0.18342176,1.1230750296,0.402621115,-2.019681236,0.2545714079,29860.627793,0.0446872923,16.549353244,0.0015613564,0.0206146612,0.0393524084,-0.004292462,0.1933481859,0.0689439816,0.0,-0.003222342,2.4113269075,-0.200736095,4.0,17.894662208,0.2134603585,5.0560913748,0,-0.03746338,0.0389202088,0.0245570871,0.0362120367,0.3805819578,9.7712003404,6.769215e-11,4.2738412e-09,1.9460553365,3.7871313725,-0.211380899,0.0532102092
54114,0.2585949092,0.0589639936,10.884027378,0.0203198993,0.4412925754,1.2955145334,0.1716150381,0.1991119185,0.8511454234,0.0064064739,0.179217841,-0.064430269,-0.72,0.1014180689,0.0644302694,41,0.0469918774,0.1057126031,0.1382571732,0.2102101835,0.0306963957,0.1771543086,-0.085171401,0.1317993743,0.1491534534,0.3445023565,0,1.3208891422,0.041099211,0.951553149,-0.092533272,30.867435159,11.298523207,0.2101594364,0.0,0.0,0,0.0,0,0.0,2.2195646332,6.0,0.0499575814,-0.007164124,0.044810919,-0.282570532,0.1812151426,0.4707034442,0.063847691,-118.7306429,0.1748673505,14.359096986,0.004238571,0.0196177062,0.0551496583,0.038220763,0.0584076755,0.0009614016,1.0,0.0025270758,5.0809094749,0.0306539349,6.0,14.717654352,0.0096420081,1.6250619118,0,0.1921549027,0.0367904417,0.020508823,0.0235750896,0.509740908,4.9946290786,1.2370233e-09,1.2295032e-08,1.3023967886,1.696237395,-0.00114462,0.0255009416
55213,1.2015308103,-0.008242761,-4.084991305,0.0,1.1969500649,2.9073307204,0.0200571388,-0.028267709,0.2048143768,0.0106767358,-0.063426612,-0.061623126,-18.19192235,0.1417089076,0.0616231259,41,-0.000809198,-0.027272727,-0.036089963,0.2079763795,0.0954243708,0.0696527665,-0.034592518,-0.020690549,0.0094837698,0.5301203821,0,1.0764546076,0.2278313739,0.8928430067,0.292689396,14.954879133,147.81229773,0.1025978441,0.0,0.0,1,0.1374880964,0,0.0,0.374353059,6.0,0.0461330386,0.0502724561,-0.1070635,0.9470599273,-0.050964944,0.2532562121,0.0774550572,-3749.257352,0.0885157098,12.740663694,-0.001855866,0.004605936,0.0092927285,-0.027094786,0.0810541527,0.0076531662,2.0,-0.004807692,1.7911319129,0.0882712989,2.0,12.611288027,-0.03787873,1.4376504212,0,-0.089130866,0.0410447344,0.0211265223,0.0317003528,0.5246205159,3.3639531835,1.046231e-08,1.8015485e-08,0.2175854662,0.0473434351,1.1130098973,0.0547768496
57665,0.1458375583,0.0375640457,11.244630317,0.0106850371,0.1020644846,0.3512060377,0.2622480225,0.1616650532,0.7891255244,-0.014942529,0.1445302445,-0.070010449,-0.429880843,0.0537121093,0.0700104493,35,0.0194058815,0.1079646018,0.1007949926,0.0792457789,0.0310316041,0.2012620392,0.1011131642,0.0280735721,0.1739652624,0.5747890741,0,2.5222608147,-0.074225678,1.8375434165,-0.05248428,5.1655975692,8.7232041049,0.4655824281,0.0,0.0,1,0.0776340111,0,0.0,1.3524575018,6.0,-0.053941471,0.0069638149,0.0997712009,0.310289558,0.0852797688,-0.3180288,0.076876272,82998.343626,0.1879227517,18.255216304,-0.001452081,0.0421109002,0.0699385511,0.004062839,0.2742592593,0.0180657657,2.0,0.0007868594,1.1923948519,0.0241163,7.0,18.496895641,0.0330024595,0.7625473153,0,0.02462392,0.0248606484,0.0148121798,0.0198666684,0.5121439381,7.9881974918,2.157359e-11,1.1481809e-08,0.6561104251,0.4304808899,-0.142427696,0.0251512409
35107,0.4015343117,0.0443171615,0.681948606,0.0876614371,0.3738601316,0.3583890355,0.3083298323,-0.070038426,0.1392547727,-0.002251066,-0.042293968,-0.02464498,-0.447438008,0.064146344,0.0246449796,41,0.001560922,-0.118546845,-0.022188171,0.041183185,0.0348190599,0.1341146324,0.0592807032,0.0009228493,-0.094463532,0.8827130933,0,10.538924775,-0.179105663,10.053155699,-0.180416743,0.5956131744,7.5631561756,0.1365726074,0.0,0.0,1,1.0,0,0.0,0.2546785477,7.0,3.4812257922,-0.017771005,-0.285787375,1.2166887701,-1.34907512,-1.267232007,0.1557951508,-4666.909487,0.0446872923,12.62810046,-0.002780588,0.0136220279,0.0263052109,-0.025088064,0.6923009489,-0.051586276,0.0,-0.003724395,2.0680194249,-0.06197344,4.0,11.949248544,-0.03369838,0.6783192613,0,-0.03746338,0.0176816955,0.0137583895,0.0309441801,0.4399059585,2.6384719142,1.2314742e-08,2.5504718e-08,0.9566081019,0.9150990607,0.1110566524,0.031752016
61621,0.1000454309,0.0378161083,21.178516586,0.0309185487,0.2631830797,0.1535057197,0.1760036328,0.0176449349,0.3199635798,-0.004958678,0.0226208879,-0.034281002,-0.326418729,0.0501599942,0.0342810015,32,0.0,0.0236220472,0.0876176109,-0.067471242,-0.010003145,0.3012150325,-0.018325866,0.0104550949,0.0047833427,0.1356427304,0,1.1159413951,-0.01154323,1.1159413951,-0.01154323,5.1054789415,12.772027972,0.1682436142,0.0,0.0,0,,0,0.0,1.1465953855,5.0,0.8144293101,0.0609939718,-0.100748255,-0.235392994,-1.087098422,0.6836879274,0.0175676666,15691.970161,0.0772902197,16.76357246,0.0013500573,0.0219492933,0.0861111111,0.0029809112,0.0827767065,0.0062798857,0.0,-0.000202388,1.0022161492,0.0180697927,5.0,16.875524054,0.1159038568,1.3505121947,0,0.0730375932,0.023524981,0.0124368307,0.0171978512,0.421861115,3.0429938628,8.038251e-11,1.407379e-08,0.843278831,0.7111191867,-0.045929428,0.0166355826
51692,0.3110347291,0.0693159791,3.7863839143,0.0199448748,0.5283745655,1.7206634473,0.1529118424,0.1326256217,0.9329075947,-0.08917591,0.6175933324,0.0110524575,0.1260078231,0.0605816234,0.0110524575,35,0.1180900989,0.0810810811,0.0530771111,-0.141568213,-0.047520237,0.2163253102,0.0203400375,0.1914828222,-0.249570569,0.5466152379,0,2.2650053841,0.0449522069,0.6070363869,-0.18809158,18.645886633,63.451181772,0.2620263869,0.0,0.0,1,0.9536010472,0,0.0,1.645290055,3.0,-0.132110531,0.0793377134,-0.207508408,-0.192475002,-0.113390894,-0.114515347,0.015892666,-1316.866184,0.3094931693,12.997544692,-0.00538664,0.0075521531,0.0203814782,0.0115587993,0.1049629386,-0.028580915,0.0,0.0,2.5135819661,-0.019708196,4.0,14.606889571,-0.418389734,6.6892320441,0,-0.115110842,0.0645833164,0.0569662082,0.0543867503,0.6557729252,48.781039508,2.0091661e-09,2.1264047e-09,1.464439365,2.1445826537,0.0593870719,0.0465847159
64742,0.5808160596,-0.001984333,30.066758148,0.0,0.1071220567,0.0197220965,-0.017790139,-0.00408772,0.0219024471,0.0,-0.568508259,-0.003348832,-1.167202572,0.0003317855,0.0033488321,23,0.0,0.4,0.6645126548,1.4347236715,-0.134609118,0.0020849429,-0.381355206,0.0219392734,1.4099862332,0.4945606153,0,1.363164325,-0.256180436,1.363164325,-0.256180436,1.7672955975,1.8431723315,-0.002637607,0.0,0.0,1,1.0,0,0.0,0.0183998729,4.0,1.3777651296,-0.076077924,0.1409247904,9.3010347725,-3.279260337,-0.49954311,-0.090678704,-7585.501839,0.0257826007,11.644122174,0.0,-5.8272e-05,-6.4529e-05,-0.004437948,0.0072209534,-4.28565771,0.0,0.0,0.0569990187,-0.0189276,2.0,9.6169608463,-0.376922961,0.2535572956,0,-0.041513876,0.0498866849,0.0229921263,0.0540781856,0.8157440213,2.2598997738,1.3308348e-07,4.6324639e-08,1.6048311568,2.5754830419,-0.320281129,0.0596907909
65307,0.1937820664,0.035936187,14.851556241,0.020434576,0.510309191,0.6894431692,0.1080935561,0.0721445106,0.4651181434,-0.000525238,0.214661842,-0.020052455,-0.379833308,0.0495859478,0.0200524546,41,0.0133503002,0.185840708,0.049858181,-0.044272349,-0.012178902,0.1612628594,-0.009468686,0.0290494283,-0.066133273,0.3433894752,0,2.3248032629,0.0563671009,1.578370437,0.020997355,18.82927409,4.8049541367,0.107916948,0.0,0.0,1,0.0604581397,1,0.0,1.4121925539,4.0,47.605275805,-0.047043251,-0.022782532,-8.62662061,0.258975209,1.0354303649,-8.707766036,1116.780133,0.0248274717,15.584002585,0.0022110993,0.0279985378,0.1039150733,0.0144620179,0.0519809383,0.0019812945,1.0,0.0021986808,0.6341432773,-0.009894179,6.0,15.40312697,-0.066074904,1.0994413997,0,-0.001557864,0.0153203299,0.0111218566,0.0156392908,0.5263015643,2.7881964221,3.632173e-10,1.7205242e-08,1.1674354949,1.3629056347,-0.020360745,0.0169422382
66852,1.3231764682,-0.046692794,-0.678053285,0.0275359094,0.2393934802,1.1568207208,-0.105892793,-0.091139551,0.2104596035,-0.025240642,-0.012473868,0.0218871207,0.7691751085,-0.082607728,0.0218871207,32,0.0252226932,0.0974025974,-0.007270223,-0.027983904,0.0268827334,0.1686340641,0.2180438449,0.0437888428,-0.10405216,0.7585630237,0,6.220206854,-0.302261557,4.7240274776,-0.356766253,1.3942907754,6.3166220828,-0.134216893,0.0,0.0,0,,0,0.0,0.2450055764,2.0,-0.182786709,0.0908317043,-0.072374345,0.7395774585,0.4803098599,-0.985705669,-0.341884153,-2092.291652,0.0457306398,11.013001218,0.0016507406,-0.01148628,-0.013158553,-0.003691163,0.5309739775,0.0078879447,1.0,-0.006928406,0.4644091644,-0.083962316,2.0,10.786114173,-0.102886596,0.6969074091,0,-0.038836302,0.0368324667,0.0140400453,0.0240766196,0.562818313,1.4765902263,8.6139146e-08,3.1135335e-08,0.6352618527,0.4035576215,-0.524404216,0.0232051867
46922,0.0072326304,0.2673666021,39.430951432,0.0,1.1163061078,3.3628355848,0.0954804271,0.2762298969,1.1509731426,0.0177354578,-0.027860569,0.1847422366,0.6923158982,0.0822644528,0.1847422366,41,-0.014039364,0.0,0.0392520485,0.0057010265,-0.001688972,0.1992130514,-0.034218763,0.0423879724,-1.026993398,0.3963689439,0,1.6988965795,-0.005886263,0.538743662,0.046234461,228.89219924,27.044824978,0.2827689516,0.0,1.0,1,0.6208528096,1,0.0,-3.593507032,4.0,1.4825623671,-0.222548923,-0.180331042,-0.25359914,-0.668488699,-0.909270278,0.4496376102,2720.8827999,0.1116949983,15.920165318,8.06159e-05,0.0021251793,0.3301318003,0.0205700085,0.1825422844,0.0020080903,0.0,0.0229357798,1.103707535,-0.025272855,2.0,17.081186038,-0.171450272,4.7098696594,0,-0.103848388,0.0128204999,0.0050725481,0.0090363302,0.4506106908,4.1323905094,4.668606e-11,7.9711102e-09,1.2836298974,1.6477057135,-0.009566717,0.0673213085
77354,0.8181227671,0.0105244443,-0.644999353,0.0134441288,0.4192123798,1.1107023176,0.056518345,0.1922145895,0.5752044488,0.0269977063,0.0070135378,-0.09036648,-9.767741935,0.1133244998,0.0903664796,37,-0.009012773,-0.082474227,-0.102343193,0.1325561362,0.0006777181,0.1089379122,-0.171433143,-0.027085378,0.316255189,0.5794949789,0,2.0279401023,0.3135451642,1.55752374,0.7129970593,3.0219841123,8.4406604747,0.1030475416,0.0,0.0,1,1.0,0,0.0,0.9563032554,6.0,-0.055188481,-0.248301441,-0.081270074,0.0322531534,-0.883249815,0.9497562167,-0.040928143,-661.6158156,0.0943163074,14.03908554,-0.002158979,0.011279407,0.0190673349,-0.041826178,0.2970421994,0.0055137743,1.0,-0.003824522,0.5632314179,-0.002479402,5.0,14.004754131,-0.34109583,1.3028686545,0,-0.066852154,0.0258433297,0.025335253,0.0245872739,0.6777294288,6.4510972852,1.4356784e-09,1.2056496e-08,1.1623625474,1.3510866917,0.1379323344,0.0306818859
69199,0.4646408263,0.0467168372,-0.285151558,0.0208630513,0.8604701697,2.1572721253,0.0741768507,0.2213782622,0.3061690551,0.0019894354,0.3488608316,-0.043733046,-1.135117284,0.0997459266,0.043733046,40,0.0221627976,0.21875,0.1469933937,-0.090159421,0.0445988133,0.1834822642,-0.015223594,0.0802338934,0.038760133,0.4667945724,0,1.8805871051,-0.06425521,1.2361721699,-0.053760229,18.059958817,6.3650310578,0.1171795525,0.0,0.0,1,0.0010484588,0,1.0,0.7305002,5.0,47.626091915,-0.004676105,0.0101267599,-8.35576185,0.6695684604,0.664091472,-8.657606058,-4413.063997,0.0248274717,13.707512592,0.0039473794,-0.006776348,-0.019747949,-0.067755761,0.2723212183,-0.009064414,0.0,-0.001402852,2.0850509424,-0.086057544,5.0,13.703628116,-0.381585051,1.1374496553,0,-0.001557864,0.0338577218,0.0200616167,0.031218876,0.4155442263,1.8551718247,4.9038577e-09,2.2031294e-08,1.6312955018,2.6611250142,-0.021799814,0.0330612492
38850,0.8440861962,-0.151244299,-3.691031031,0.0,0.9774541988,6.7527256837,-0.096668427,-0.232913587,0.2800437996,0.0,-0.153314355,0.0025302729,0.0351002865,-0.156553017,0.0025302729,41,-0.039967984,-0.076923077,-0.024748344,0.2513558355,0.5588648149,0.1140980206,0.0607259453,-0.252516957,-0.308225057,0.53573576,0,2.0891049811,-0.085195618,1.4932195541,-0.101951971,37.434434434,12.25407956,-0.097165992,0.0,0.0,0,,0,0.0,0.5337259893,4.0,0.4848882242,0.3001484485,-0.135598271,0.6460105468,-2.419805877,-0.516596031,-0.213913559,-2165.000768,0.1172520361,10.303495044,0.0,-0.002929265,-0.006320791,0.1287454452,0.0990305121,-0.015498675,1.0,0.0550012098,1.5516505103,0.0154347541,1.0,8.9684471517,0.48397759,0.4175902753,0,0.1578301377,0.3157895207,0.0764486383,0.0542001494,1.4396895734,2.4038775905,5.5093134e-06,3.6414408e-08,0.2618038764,0.0685412697,0.8342333288,0.0658287866
44951,-0.25147929,0.0467144192,6.8140350877,0.0,1.9935378387,6.9370912488,0.1123595506,0.0253772291,0.589391861,0.015625,0.0017605634,-0.065018625,-2.4,0.1588290252,0.0650186251,41,0.0277683711,0.0754189944,0.0387642087,0.0610765819,-0.021801684,0.193877551,-0.038957967,0.0621856424,-0.124661247,0.3976205128,0,1.1089367254,0.0715649109,0.4670580561,0.0210902663,156.31578947,36.970954357,0.0791556728,0.0,0.0,1,0.6212402525,0,0.0,-3.219512195,7.0,-1.467660272,0.4927905124,-0.083376596,3.7053411034,-1.383466422,-3.225999726,0.4123565319,-328.0422142,0.1062765098,14.404912881,0.0032154341,0.0133779264,-0.092879257,0.0615771501,0.0305054554,-0.008683403,2.0,0.0237825595,3.1734474811,0.1768573122,4.0,15.188132242,0.0040510589,2.7934413899,0,0.0218927178,0.0617284104,0.0239204458,0.0349081979,0.4824781719,5.8271571099,1.0988746e-09,8.5120883e-09,1.8836462249,3.5481231005,-0.214071033,0.0468227164
74500,1.1509938838,0.0245922528,-1.255159854,0.0,0.630479103,7.3143476045,0.046465317,0.0359802404,0.6882695569,0.0,0.0656902865,-0.037734483,-2.699481865,0.0909785933,0.0377344825,38,0.0,0.0436363636,0.1589541692,0.1638405328,-0.033441751,0.5128205128,0.0897435897,0.00103222,0.0218325792,0.7988128959,0,2.8162894099,-0.020448593,2.8162894099,-0.020448593,11.61533792,6.5550987781,0.0444166406,0.0,0.0,0,,0,0.0,1.0559954751,5.0,-10.12123024,0.4927905124,-2.397829785,4.929016653,-1.057123382,-0.414348965,1.0855508712,-4226.573558,0.0288563477,9.1207350555,-0.00265428,0.0081620755,0.0125546463,0.2304788886,0.3517187389,0.0002394852,1.0,0.0191131498,3.2444855206,0.125801079,3.0,7.8477234584,0.2971240157,0.172103296,0,-0.003794778,0.0790744051,0.0324646042,0.0512058326,2.2214023446,1.8802744265,2.08076e-05,3.818184092,0.2263670453,0.0512420392,1.0965707459,0.0452356757
74740,0.5878505684,0.0502367289,1.9669151144,0.0,0.189721605,0.7065247353,0.1059473739,0.2272611279,0.345776676,0.0062817828,0.8887100483,-0.019673956,-0.276321839,0.0641182342,0.0196739557,35,0.0811837109,0.1428571429,0.5286092649,-0.114445331,0.0101642588,0.0941191414,0.0594125956,0.1176041705,0.1026340872,0.5962864696,0,3.2606460119,-0.334063731,1.4370468029,-0.244404379,6.247753268,6.4330178759,0.4642203295,0.0,0.0,0,,0,0.0,0.4109262629,6.0,7.1488558529,0.259867009,0.0046514463,0.2222371619,-1.020344212,-0.151798126,0.0564271913,-4407.716003,0.0410566741,10.934008349,0.0077284824,0.0297990996,0.0362810864,0.1261577071,0.1454329422,0.0152639403,1.0,0.0112253104,8.2512168498,0.0883008754,5.0,10.627006312,0.0924942439,0.6528309293,0,-0.160162199,0.0615182966,0.0227289813,0.0346600367,1.3711243261,1.3540450462,1.6656029e-06,5.7659591e-08,0.4042065935,0.1633829702,-0.1470472,0.0325233867
65752,0.406389328,0.049444255,10.992099003,0.0,0.2325471775,1.0390413417,0.1439862316,0.0801994469,0.5789982699,-0.005664616,0.1224686711,-0.006742838,-0.084876466,0.0536409086,0.0067428383,35,0.000927859,0.1162790698,0.1234378481,-0.089163447,0.0302123507,0.2326961175,-0.024894009,0.0327813074,0.0577260917,0.4812105289,0,3.1646935017,-0.044247656,2.8796259756,-0.030873154,25.354460871,3.9544976378,0.352778417,0.0,0.0,1,1.0,0,0.0,0.8931293297,7.0,0.8249507861,0.1200079383,-0.008091233,0.0709509031,-1.438087364,0.7201585005,0.021048581,-1344.514239,0.0772902197,13.427278751,0.0060460963,0.0317836174,0.0493405845,0.0336016099,0.0633999767,0.0145730214,1.0,0.0025125628,-0.3455535,0.0322323489,6.0,14.082965038,-0.200772466,1.3327990964,0,0.0730375932,0.0175484065,0.0170139267,0.0283985851,0.5253998297,3.3469478162,4.6006269e-09,1.8422447e-08,1.1078834217,1.2274056761,-0.102729496,0.0409419227
65306,0.5835861205,0.0616915777,2.7112747629,0.0014717499,0.149027921,0.7175601134,0.1545182052,0.0369412236,0.3913806724,0.0023996401,-0.195332572,-0.053398895,-0.622839275,0.1001155151,0.0533988946,32,0.0131012952,0.0434782609,0.0290531643,-0.043413559,0.0046284269,0.1509597312,-0.024466565,0.0636962339,0.1194604686,0.4804419894,0,3.0846258133,0.4225377238,1.9052611743,0.3918197034,7.2738398803,9.1454862545,0.5951219662,0.0,0.0,0,0.0,0,0.0,0.5296635675,6.0,0.9508463189,-0.008674647,0.0305311928,-0.319796013,0.4640365995,-1.644586317,0.0728435044,-3479.937345,0.1633840717,14.279433458,0.0008626372,0.0218031125,0.0274146051,0.0058042392,0.1552917486,0.0467590516,1.0,0.0020120724,1.0451587383,0.0511898499,6.0,14.131159095,0.0107098297,0.9571110529,0,-0.157257864,0.0376581103,0.0178680856,0.0210331859,0.4306345395,2.6662527503,1.8422902e-09,1.8113752e-08,1.040675327,1.0830051363,-0.061324944,0.0223873602
81294,0.1671419035,0.0431590456,6.4744810555,0.0199131847,0.1758731602,0.377858204,0.2594199169,0.0761954288,0.6255602605,-0.034803088,0.2417715611,0.0149565259,0.1146619119,0.0382103469,0.0149565259,40,0.0076213876,0.0704607046,0.0392052053,-0.079294039,0.0119437477,0.6039991754,-0.038041992,0.0159132556,-0.056220649,0.4966331771,0,1.4196075334,-0.130805034,1.1892818822,-0.1239555,3.7237319281,6.0202615612,0.3082822181,0.0,0.0,0,,0,0.0,1.1202571487,4.0,47.625990425,-0.068774885,-0.138162535,-8.653260772,0.7801687379,0.7589392572,-8.719141637,-4533.766157,0.0248274717,14.166978313,0.0005324639,0.0324676286,0.0682956301,-0.002590521,0.2840846004,0.0091190033,0.0,0.0,1.7904553825,-0.047385551,6.0,13.919048878,0.1118879426,0.9875454314,0,-0.001557864,0.0233416092,0.0133175664,0.0196138761,0.4019675178,3.2222878553,1.454474e-09,1.9096725e-08,0.874993732,0.765614031,-0.035106088,0.0220004962
19502,0.355666154,0.033589823,9.2771811187,0.0213152811,0.288973317,1.3281541201,0.0776893587,0.0479411516,0.6453313041,0.0040048764,0.0370624571,-0.053975201,-1.015010352,0.0676838411,0.0539752006,40,-0.021358876,0.0120967742,0.0578118726,-0.164832504,-0.035715631,0.1073672187,0.0157625105,0.0039175897,0.0515575203,0.3987934215,0,1.3762788083,0.0296012005,0.6931984261,0.226141302,28.870748299,23.738968303,0.1989708405,0.0,0.0,1,0.1130104463,0,0.0,1.1686542613,6.0,1.4041919678,0.0693115794,-0.168234268,0.0948343832,-1.034373179,0.9274644157,0.4350569985,52349.6112,0.1116949983,18.335783851,0.0013639646,0.0182462828,0.0422535211,0.1002192008,0.0629777476,-0.058839385,0.0,0.0018639329,1.4573621046,0.066766087,5.0,18.23395069,-0.10001219,0.9639204868,0,-0.103848388,0.0327068605,0.0154046618,0.0186616247,0.3927618533,1.4101722721,3.536327e-11,2.4544363e-08,0.6536653045,0.4272783303,-0.153761779,0.0334762614
81614,0.5931682076,0.0553635722,0.5172904423,0.020987498,0.7181433301,1.9320258363,0.0897196987,0.0129983577,0.266186799,0.0017217631,-0.036648262,-0.093803159,-2.20751634,0.1775795625,0.0938031592,40,0.016906787,0.1176470588,0.2575886942,0.1363024964,0.0026263595,0.1671677691,0.3713135117,0.0250183445,0.080408634,0.5751693284,0,2.4923192207,0.1375352521,1.7866242038,0.1649359437,13.211877513,7.1631728995,0.2131157674,0.0,0.0,1,1.0,0,0.0,0.593837535,8.0,7.1414337729,0.1817083506,-0.020558638,0.227554801,-1.516976621,-0.925525548,0.1698885196,-4428.902619,0.0410566741,9.4495147184,-0.004931622,0.0141649927,0.0300227556,0.0891145459,0.1142837718,0.0893612042,0.0,0.0047071309,1.981981982,-0.043506702,4.0,8.3900414058,-0.442574682,0.5646118721,0,-0.160162199,0.0503792055,0.0197996112,0.0350129508,0.9651979908,2.3428290575,5.4363065e-07,2.9600346e-08,0.4518585264,0.2041761279,0.5441282642,0.0423637707
51086,0.2881472971,0.0673516725,5.3736725832,0.0,0.2474938138,1.4129649271,0.2015354512,0.1590095263,0.34933122,-0.029074985,0.196061149,0.0653744792,0.4842518811,0.0347364984,0.0653744792,40,0.0009199232,0.0634328358,0.1767980427,-1.070775555,0.031256099,0.1590212851,-0.323525323,0.0017823352,0.1289704737,0.5102328231,0,2.7245860869,-0.143687605,1.5929261224,0.0068253638,16.351169469,13.55966659,0.3227292167,0.0,0.0,0,,0,0.0,0.6211188492,5.0,3.7669308482,0.1185031818,-0.044051794,-0.221705602,-1.259838587,0.1002675928,-0.006361668,-9819.085966,0.0588548821,13.193570842,-0.000949068,0.0337370318,0.056943695,0.0320583892,0.1419342745,0.0155289792,1.0,0.0013805798,4.5831532204,0.1952911932,3.0,13.918728029,-0.24299509,2.8750185322,0,-0.097683045,0.0307692252,0.0333330542,0.0320515282,0.5350638715,11.267377731,2.9722923e-09,6.8391195e-09,1.2850537405,1.6513631159,-0.285712041,0.0459660292
